ID	activities_GSM1705375	activities_GSM1705377	deltas_GSM1705375	deltas_GSM1705377	zscores_GSM1705375	zscores_GSM1705377	combined.Zscore	regions_present_fraction	region	motif	standard_zscores_GSM1705375	pval_GSM1705375	corr_pval_GSM1705375	standard_zscores_GSM1705377	pval_GSM1705377	corr_pval_GSM1705377	combined.standard.Zscore	max.abs.standard.Zscore	significance-marker
u50to0.d0to0|RBMY1A1_410	8.635595197	-8.635595197	0.20682843	0.6026627	41.75245766	-14.3290687	31.21369836	0.2780749	u50to0.d0to0	RBMY1A1_410	1.9390707944365704	0.0262463591880281	1.0	-0.7239837255231999	0.234537863235497	1.0	1.46358258746463	1.9390707944365704	False
u50to0.d0to0|SF1_1190	1.446710765	-1.446710765	0.04417553	0.05088113	32.74914593	-28.4331519	30.66717045	0.315508	u50to0.d0to0	SF1_1190	1.52078402004913	0.0641570229167982	1.0	-1.37719795045493	0.0842255276701049	1.0	1.45076845677973	1.52078402004913	False
u25to0.d0to25|RBMX_847	0.54743304	-0.54743304	0.02387531	0.02254535	22.9288324	-24.2814215	23.614813	0.4224599	u25to0.d0to25	RBMX_847	1.18499186756026	0.118010331170112	1.0	-1.6480193604123898	0.0496743491919802	1.0	1.4353002366191598	1.6480193604123898	False
u0to0.d0to50|PPRC1_M044_0.6	0.91141691	-0.91141691	0.03243563	0.03217803	28.0992503	-28.3241955	28.211947	0.3957219	u0to0.d0to50	PPRC1_M044_0.6	1.1647261654978602	0.122064927052209	1.0	-1.65393740672702	0.0490701156194715	1.0	1.4304013398284798	1.65393740672702	False
u25to0.d0to25|SRP68_347	4.78146518	-4.78146518	0.19434928	0.20627070000000003	24.6024333	-23.1805353	23.90206	0.5989305	u25to0.d0to25	SRP68_347	1.27360721666189	0.10140132668852303	1.0	-1.5714202044531	0.0580425379620041	1.0	1.43028612544775	1.5714202044531	False
u25to0.d0to25|PTBP1_991	-1.32820955	1.32820955	0.05997329	0.059837800000000003	-22.146683300000007	22.1968311	22.1717714	0.3101604	u25to0.d0to25	PTBP1_991	-1.20170770919756	0.11473839661799	1.0	1.5859160996042498	0.0563791715953325	1.0	1.40698814730772	1.5859160996042498	False
u0to0.d0to50|RBMY1A1_M246_0.6	-1.50151234	1.50151234	0.14899758	0.07449019	-10.077428	20.1571815	15.935282999999998	0.6203209	u0to0.d0to50	RBMY1A1_M246_0.6	-0.821889782929025	0.205569814203383	1.0	1.74797911172689	0.0402338222416492	1.0	1.36582096014021	1.74797911172689	False
u0to0.d0to50|PTBP1_s100	0.60023091	-0.60023091	0.02066488	0.02312704	29.0459393	-25.9536432	27.543222	0.5668449000000001	u0to0.d0to50	PTBP1_s100	1.213989421217	0.112375881921836	1.0	-1.4875968131578898	0.0684286271949359	1.0	1.35770294861289	1.4875968131578898	False
u25to0.d0to25|RBM42_M142_0.6	-1.60831489	1.60831489	0.08356269	0.07285125	-19.2468064	22.0766963	20.7101434	0.4545455	u25to0.d0to25	RBM42_M142_0.6	-1.0481623783810798	0.14728190033764998	1.0	1.57755717541995	0.0573336885975829	1.0	1.33927797957938	1.57755717541995	False
u25to0.d0to25|PIWIL1_508	-0.66551961	0.66551961	0.03490947	0.03014493	-19.0641543	22.0773345	20.6258415	0.8823529	u25to0.d0to25	PIWIL1_508	-1.03849114815789	0.149520727109978	1.0	1.57760158108271	0.0573285844670492	1.0	1.33553184414243	1.57760158108271	False
u25to0.d0to25|SF1_1203	1.38942176	-1.38942176	0.07846453	0.05731066	17.7076425	-24.2436866	21.2287181	0.3048128	u25to0.d0to25	SF1_1203	0.908535535758331	0.181797673888208	1.0	-1.64539378340888	0.0499443153615308	1.0	1.32905182784876	1.64539378340888	False
u25to0.d0to25|PTBP1_s100	-0.49369091	0.49369091	0.02420878	0.02346466	-20.3930481	21.0397625	20.7189287	0.5187166	u25to0.d0to25	PTBP1_s100	-1.10885463087709	0.133746449253531	1.0	1.5054077980677198	0.0661096327294758	1.0	1.32208381559201	1.5054077980677198	False
u0to0.d0to50|RNASEL_563	0.67391755	-0.67391755	0.02647656	0.02526587	25.4533628	-26.6730417	26.070336	0.657754	u0to0.d0to50	RNASEL_563	1.02704099907406	0.152200579459535	1.0	-1.53807668382041	0.0620149330977466	1.0	1.30776395023931	1.53807668382041	False
u25to0.d0to25|SNRPA_M069_0.6	2.24794058	-2.24794058	0.08464433	0.1229216	26.557485	-18.2875966	22.8006162	0.4545455	u25to0.d0to25	SNRPA_M069_0.6	1.37712507979595	0.0842367899673768	1.0	-1.23097177792129	0.109166709907493	1.0	1.3060943693779798	1.37712507979595	False
u50to0.d0to0|RALY_M150_0.6	-0.7244849659999999	0.7244849659999999	0.02753774	0.02434933	-26.30880145	29.753793	28.08417019	0.2780749	u50to0.d0to0	RALY_M150_0.6	-1.22300171706022	0.110664523881521	1.0	1.3176627912910202	0.0938082778193276	1.0	1.27121367823924	1.3176627912910202	False
u0to0.d0to50|PTBP1_8	0.55131314	-0.55131314	0.02086218	0.02210495	26.4264386	-24.9407081	25.694314	0.4278075	u0to0.d0to50	PTBP1_8	1.0776773558602	0.140588883627146	1.0	-1.41651961069287	0.0783117133028866	1.0	1.25855398986522	1.41651961069287	False
u25to0.d0to25|RNASEL_563	0.63562906	-0.63562906	0.02949473	0.03133568	21.5505964	-20.2845155	20.927132800000006	0.6363635999999999	u25to0.d0to25	RNASEL_563	1.11201576896684	0.13306568518746198	1.0	-1.3699164774362498	0.0853564877441402	1.0	1.2476478320388	1.3699164774362498	False
u50to0.d0to0|PUM1_419	-4.587679812	4.587679812	0.16649014	0.16852155	-27.55526424	27.2231055	27.38968839	0.2780749	u50to0.d0to0	PUM1_419	-1.28091139690455	0.10011239461929	1.0	1.20045694030335	0.114980963112459	1.0	1.24133614952648	1.28091139690455	False
u50to0.d0to0|RBFOX1_M159_0.6	0.670459769	-0.670459769	0.02525528	0.0261586	26.547313300000003	-25.630567300000006	26.09296672	0.4973262	u50to0.d0to0	RBFOX1_M159_0.6	1.23265175895575	0.108852858642752	1.0	-1.2473995012161598	0.106125524680284	1.0	1.24004755442907	1.2473995012161598	False
u25to0.d0to25|PTBP1_1340	-0.84183959	0.84183959	0.04674714	0.04322596	-18.0083664	19.4753224	18.7561915	0.342246	u25to0.d0to25	PTBP1_1340	-0.982588326083776	0.162905046119714	1.0	1.39655477474081	0.0812737490999362	1.0	1.20744462759322	1.39655477474081	False
u25to0.d0to25|PPRC1_M044_0.6	0.6243438	-0.6243438	0.03132045	0.03183043	19.9340636	-19.6146807	19.775017	0.4545455	u25to0.d0to25	PPRC1_M044_0.6	1.02642211374938	0.152346329429583	1.0	-1.3233096798288702	0.0928662069760645	1.0	1.18420666784192	1.3233096798288702	False
u50to0.d0to0|SAMD4A_M061_0.6	-1.476304741	1.476304741	0.06303738	0.05144675	-23.41951365	28.6957832	26.19085328	0.5508021	u50to0.d0to0	SAMD4A_M061_0.6	-1.08876768069869	0.138128173604815	1.0	1.26866229677627	0.102280767577529	1.0	1.18214193009884	1.26866229677627	False
u50to0.d0to0|RBM42_M142_0.6	-1.47832925	1.47832925	0.06671584	0.0504983	-22.15859292	29.2748305	25.96169237	0.4331551	u50to0.d0to0	RBM42_M142_0.6	-1.03018629634514	0.151461280667178	1.0	1.29548019964204	0.0975773137565966	1.0	1.1703744599148402	1.29548019964204	False
u50to0.d0to0|PPIE_45	0.70431096	-0.70431096	0.02628958	0.03193545	26.79050371	-22.0542058	24.53690163	0.21390370000000006	u50to0.d0to0	PPIE_45	1.2439501939329498	0.10675894710028	1.0	-1.08176447395695	0.139678598083971	1.0	1.1656814449285	1.2439501939329498	False
u50to0.d0to0|PABPC5_M162_0.6	0.651602379	-0.651602379	0.02782348	0.02627053	23.41915383	-24.8035472	24.12128435	0.6363635999999999	u50to0.d0to0	PABPC5_M162_0.6	1.08731993287714	0.138447721197142	1.0	-1.2090970262545502	0.11331278578081598	1.0	1.14982178082726	1.2090970262545502	False
u0to0.d0to50|PUM1_419	-0.7687746999999999	0.7687746999999999	0.05469573	0.05941166	-14.0554786	12.939796	13.50916	0.3101604	u0to0.d0to50	PUM1_419	-1.02889728377828	0.151763972451519	1.0	1.24153840249333	0.107203460406455	1.0	1.14018577991308	1.24153840249333	False
u0to0.d0to50|PCBP2_334	0.51500003	-0.51500003	0.02157467	0.02215328	23.8705872	-23.2471179	23.560915	0.7754011	u0to0.d0to50	PCBP2_334	0.944677436036129	0.17241179001913398	1.0	-1.29768114459749	0.0971984627683384	1.0	1.13498718301125	1.29768114459749	False
u0to0.d0to50|PTBP1_489	0.54478672	-0.54478672	0.02310782	0.02328515	23.5758545	-23.3963174	23.486258	0.802139	u0to0.d0to50	PTBP1_489	0.9293403059238192	0.176356376595387	1.0	-1.30815040671427	0.095411149652036	1.0	1.13466534511311	1.30815040671427	False
u25to0.d0to25|PABPC5_M162_0.6	0.42601219	-0.42601219	0.02319219	0.02233514	18.3687748	-19.0736257	18.7245172	0.5614973000000001	u25to0.d0to25	PABPC5_M162_0.6	0.9435417726496128	0.17270192963151398	1.0	-1.28566332153356	0.0992802935988707	1.0	1.12765270652615	1.28566332153356	False
u0to0.d0to50|SRP68_347	0.75984698	-0.75984698	0.02812167	0.03691453	27.0199855	-20.5839513	24.018521	0.5614973000000001	u0to0.d0to50	SRP68_347	1.10856400682583	0.133809156298584	1.0	-1.11080793660394	0.133325514759588	1.0	1.10968653890458	1.11080793660394	False
u0to0.d0to50|PTBP1_1340	-0.42538603	0.42538603	0.03599647	0.03181073	-11.817438	13.3724074	12.618897	0.342246	u0to0.d0to50	PTBP1_1340	-0.91243541891282	0.18076977577701006	1.0	1.27189455074653	0.101705294127456	1.0	1.10685458437532	1.27189455074653	False
u0to0.d0to50|PTBP1_991	-0.42946785	0.42946785	0.03683631	0.03194196	-11.6588195	13.4452577	12.58378	0.3208556	u0to0.d0to50	PTBP1_991	-0.90418132097011	0.182949631559902	1.0	1.27700642368167	0.100799989706555	1.0	1.10641069845594	1.27700642368167	False
u25to0.d0to25|PCBP2_334	-0.45741595	0.45741595	0.02444726	0.02833348	-18.7103163	16.144008499999998	17.474337600000002	0.8342245999999999	u25to0.d0to25	PCBP2_334	-1.0197558105422	0.153922142706857	1.0	1.16476348425549	0.122057371805131	1.0	1.09466339287234	1.16476348425549	False
u25to0.d0to25|RBFOX1_335	0.84155877	-0.84155877	0.04450089	0.04756026	18.9110533	-17.694580399999996	18.3129205	0.3529412	u25to0.d0to25	RBFOX1_335	0.972254829978758	0.16546189467058806	1.0	-1.18970998320519	0.117080200103562	1.0	1.08643667522666	1.18970998320519	False
u50to0.d0to0|SRSF1_1224	-1.114533815	1.114533815	0.04391586	0.04990114	-25.37884582	22.3348362	23.90534169	0.2673797	u50to0.d0to0	SRSF1_1224	-1.17979671067351	0.119040539053726	1.0	0.974062427680438	0.165012771753725	1.0	1.0818312926549	1.17979671067351	False
u25to0.d0to25|SFPQ_M168_0.6	-0.7988781	0.7988781	0.04793046	0.04717278	-16.6674404	16.935150600000004	16.801828699999998	0.9197861	u25to0.d0to25	SFPQ_M168_0.6	-0.911587751448896	0.180992886310223	1.0	1.21981078805843	0.11126830541627003	1.0	1.07678470161295	1.21981078805843	False
u0to0.d0to50|SRSF1_1224	-0.86262018	0.86262018	0.05306388	0.09101229	-16.2562584	9.4780621	13.306006	0.3315508	u0to0.d0to50	SRSF1_1224	-1.14342019264162	0.126432086307302	1.0	0.998630084585984	0.15898696040603194	1.0	1.07346909195859	1.14342019264162	False
u0to0.d0to50|RBMX_842	-0.71486162	0.71486162	0.05605466	0.05969527	-12.7529375	11.9751806	12.370173	0.197861	u0to0.d0to50	RBMX_842	-0.9611164018899432	0.16824682179949302	1.0	1.17385177174406	0.120227201433654	1.0	1.07277041346426	1.17385177174406	False
u25to0.d0to25|SF1_1200	0.9101933000000001	-0.9101933000000001	0.0662466	0.04565016	13.7394714	-19.9384469	17.121839	0.3315508	u25to0.d0to25	SF1_1200	0.6984251878722251	0.24245566444053	1.0	-1.34583718326033	0.0891775154405229	1.0	1.07216497492234	1.34583718326033	False
u0to0.d0to50|PABPC5_M162_0.6	0.46942561	-0.46942561	0.02084486	0.02103878	22.5199735	-22.3124015	22.416428	0.6256684	u0to0.d0to50	PABPC5_M162_0.6	0.8743949799382171	0.19095159515075305	1.0	-1.23209251329212	0.108957263873697	1.0	1.0683207716439	1.23209251329212	False
u50to0.d0to0|PTBP1_M227_0.6	-0.573152459	0.573152459	0.02576262	0.02362893	-22.24744778	24.2563827	23.27360131	0.6256684	u50to0.d0to0	PTBP1_M227_0.6	-1.03431442318253	0.150494598131375	1.0	1.06305662105472	0.14387813743425398	1.0	1.04878398766659	1.06305662105472	False
u50to0.d0to0|SF1_1199	-13.392816375	13.392816375	0.56853099	0.59586906	-23.55688032	22.4761062	23.02283607	0.25133690000000003	u50to0.d0to0	SF1_1199	-1.09514962803382	0.136725544766438	1.0	0.980605183579389	0.16339373856982695	1.0	1.03945640453205	1.09514962803382	False
u50to0.d0to0|PTBP1_s100	-0.542709337	0.542709337	0.02456159	0.02279811	-22.09585444	23.8050169	22.96634072	0.4919786	u50to0.d0to0	PTBP1_s100	-1.0272715159603	0.152146315482678	1.0	1.04215213849979	0.14867057445541598	1.0	1.0347385774395	1.04215213849979	False
u50to0.d0to0|RNASEL_563	0.52217803	-0.52217803	0.02264934	0.02620575	23.054892199999998	-19.9260857	21.54735422	0.6417111999999999	u50to0.d0to0	RNASEL_563	1.07039662434189	0.142220409048221	1.0	-0.983203064330326	0.16275375346764998	1.0	1.02772496299133	1.07039662434189	False
u25to0.d0to25|RBM14_M109_0.6	0.62632845	-0.62632845	0.03245747	0.03972771	19.2968948	-15.7655321	17.6199057	0.2780749	u25to0.d0to25	RBM14_M109_0.6	0.9926847181440892	0.16043181225623598	1.0	-1.05548768885296	0.14560116853882	1.0	1.02456752119052	1.05548768885296	False
u0to0.d0to50|SRP14_344	-0.28147294	0.28147294	0.02495724	0.02479612	-11.2782069	11.3514919	11.314909	0.7807487	u0to0.d0to50	SRP14_344	-0.8843752221945591	0.188246846974708	1.0	1.13008781489723	0.12921961182788902	1.0	1.01469650709236	1.13008781489723	False
u0to0.d0to50|PPIE_75	-0.19013839	0.19013839	0.01681795	0.01681471	-11.3056815	11.3078589	11.30677	0.4491979	u0to0.d0to50	PPIE_75	-0.885804929570034	0.18786132650260695	1.0	1.12702610682219	0.129865721590423	1.0	1.0136168454375	1.12702610682219	False
u50to0.d0to0|PCBP2_334	-0.6602503820000001	0.6602503820000001	0.02829845	0.03075315	-23.33168185	21.4693569	22.41986465	0.8181818000000001	u50to0.d0to0	PCBP2_334	-1.08468708442341	0.139030135065806	1.0	0.933978759559141	0.17515742482733998	1.0	1.01214188590893	1.08468708442341	False
u0to0.d0to50|RBMX_849	-0.34776529	0.34776529	0.02639928	0.03462508	-13.1732884	10.0437384	11.713501	0.171123	u0to0.d0to50	RBMX_849	-0.9829903793825212	0.162806086817742	1.0	1.0383233372976	0.149559773646526	1.0	1.01103546889697	1.0383233372976	False
u25to0.d0to25|RBM4_s102	0.61711371	-0.61711371	0.03073891	0.04205341	20.0759803	-14.6745237	17.583893600000003	0.3262032	u25to0.d0to25	RBM4_s102	1.03393644880611	0.15058293699695902	1.0	-0.979575825678994	0.163647771335035	1.0	1.00712297621107	1.03393644880611	False
u0to0.d0to50|SNRPA_M348_0.6	-0.76320966	0.76320966	0.06600352	0.07263756	-11.5631659	10.507093800000002	11.047756	0.6684492	u0to0.d0to50	SNRPA_M348_0.6	-0.899203754148	0.184272070534022	1.0	1.07083677826638	0.142121413399037	1.0	0.988751434173872	1.07083677826638	False
u25to0.d0to25|PTBP1_11	0.46939899999999996	-0.46939899999999996	0.02887631	0.02881216	16.2555032	-16.291698800000002	16.2736111	0.8502674000000001	u25to0.d0to25	PTBP1_11	0.8316463377340609	0.202804299282846	1.0	-1.09209812607516	0.13739498650863902	1.0	0.970647708502769	1.09209812607516	False
u25to0.d0to25|PUM1_545	-0.64206013	0.64206013	0.04022456	0.04441184	-15.9618918	14.4569587	15.2280275	0.33689840000000004	u25to0.d0to25	PUM1_545	-0.87422971973586	0.190996582064405	1.0	1.04737933433945	0.147462329550321	1.0	0.964697121606256	1.04737933433945	False
u50to0.d0to0|SF1_1203	-0.826472005	0.826472005	0.03943371	0.03778084	-20.95851286	21.8754243	21.42187491	0.27272729999999995	u50to0.d0to0	SF1_1203	-0.97443152161803	0.164921162337119	1.0	0.952785299353308	0.170349432078087	1.0	0.9636691903829352	0.97443152161803	False
u0to0.d0to50|SAMD4A_M061_0.6	1.2522406000000001	-1.2522406000000001	0.0777201	0.0566163	16.1121848	-22.1180215	19.34954	0.4973262	u0to0.d0to50	SAMD4A_M061_0.6	0.5409501703731701	0.29427096445516804	1.0	-1.2184529557181498	0.111525945885608	1.0	0.942670327348076	1.2184529557181498	False
u50to0.d0to0|RBMY1A1_M246_0.6	-1.106484913	1.106484913	0.04944848	0.05735102	-22.37651987	19.2932042	20.891821	0.7647059	u50to0.d0to0	RBMY1A1_M246_0.6	-1.04031101086145	0.14909771512350398	1.0	0.833192775875807	0.20236800810070896	1.0	0.942458805755245	1.04031101086145	False
u50to0.d0to0|SFPQ_M168_0.6	-0.886512724	0.886512724	0.0425415	0.04216021	-20.83877532	21.027239	20.93321926	0.8235294	u50to0.d0to0	SFPQ_M168_0.6	-0.9688686097827328	0.166305374513656	1.0	0.913502582746958	0.180489137927403	1.0	0.9415926273361768	0.9688686097827328	False
u25to0.d0to25|PCBP2_777	1.63749089	-1.63749089	0.09915693	0.10770662	16.514134900000002	-15.203252	15.8722324	0.1283422	u25to0.d0to25	PCBP2_777	0.845340605216976	0.198960348032077	1.0	-1.01636449785219	0.154727922580107	1.0	0.934772039409325	1.01636449785219	False
u0to0.d0to50|SRP54_408	-0.42801364	0.42801364	0.04182534	0.04325091	-10.233356	9.8960613	10.066121	0.8074865999999999	u0to0.d0to50	SRP54_408	-0.830003874185788	0.203268296618884	1.0	1.02796090130723	0.151984109937105	1.0	0.9342403453554632	1.02796090130723	False
u0to0.d0to50|PUM1_545	-0.50768532	0.50768532	0.0454649	0.05492977	-11.1665323	9.2424435	10.249737	0.315508	u0to0.d0to50	PUM1_545	-0.878563963822345	0.189818870982472	1.0	0.982096832912976	0.163026072802427	1.0	0.9317695068376428	0.982096832912976	False
u0to0.d0to50|RBFOX1_621	-0.39306669	0.39306669	0.03715349	0.04157235	-10.5795348	9.4550022	10.033036	0.21390370000000006	u0to0.d0to50	RBFOX1_621	-0.8480181267533641	0.198213937877944	1.0	0.99701198172715	0.159379347064154	1.0	0.9255181346169792	0.99701198172715	False
u50to0.d0to0|PUM1_569	13.795868445999998	-13.795868445999998	0.64034901	0.83261103	21.54429589	-16.569404000000002	19.21850454	0.2780749	u50to0.d0to0	PUM1_569	1.0002155091189202	0.158603112652877	1.0	-0.8277422517474841	0.20390824265267604	1.0	0.918038207268634	1.0002155091189202	False
u50to0.d0to0|RBM24_M175_0.6	0.427833711	-0.427833711	0.0219189	0.02304395	19.51894421	-18.5659854	19.04842509	0.3957219	u50to0.d0to0	RBM24_M175_0.6	0.90611926468872	0.182436364823892	1.0	-0.920211599327205	0.17873109699037898	1.0	0.913192616422286	0.920211599327205	False
u50to0.d0to0|SNRNP70_M068_0.6	1.6560571030000002	-1.6560571030000002	0.08166848	0.09340397	20.27779965	-17.730051	19.04657274	0.5240642	u50to0.d0to0	SNRNP70_M068_0.6	0.9413750909605452	0.173256336921824	1.0	-0.881496268919216	0.18902463629136	1.0	0.911927281640228	0.9413750909605452	False
u0to0.d0to50|RBMS3_M055_0.6	-0.20513416	0.20513416	0.02077901	0.02243446	-9.8721793	9.1437079	9.514918	0.4278075	u0to0.d0to50	RBMS3_M055_0.6	-0.8112091695553391	0.20862278034386605	1.0	0.9751686000659712	0.16473831744395	1.0	0.8969431741546642	0.9751686000659712	False
u0to0.d0to50|PTBP1_1000	0.83120066	-0.83120066	0.05200239	0.04026524	15.983894	-20.6431328	18.461092	0.27272729999999995	u0to0.d0to50	PTBP1_1000	0.534274247776823	0.296575903230145	1.0	-1.11496067596275	0.132433636734091	1.0	0.8742386060969859	1.11496067596275	False
u0to0.d0to50|PTBP1_s12	0.54213305	-0.54213305	0.02758371	0.02864055	19.6541031	-18.9288609	19.29489	0.4171123	u0to0.d0to50	PTBP1_s12	0.725262470346241	0.23414551241641	1.0	-0.9946709842377908	0.159948155511933	1.0	0.870452760859918	0.9946709842377908	False
u50to0.d0to0|RBM6_M161_0.6	0.593308264	-0.593308264	0.03433051	0.03168151	17.28224532	-18.727269600000003	18.01924846	0.6524064	u50to0.d0to0	RBM6_M161_0.6	0.8022039952821751	0.211217482835094	1.0	-0.9276812896433208	0.17678645838704998	1.0	0.867215032503755	0.9276812896433208	False
u0to0.d0to50|PTBP1_992	0.41321828	-0.41321828	0.02066464	0.02236326	19.996398000000006	-18.4775538	19.25196	0.1497326	u0to0.d0to50	PTBP1_992	0.7430746147675429	0.228718253821596	1.0	-0.9630029670858532	0.167773017135492	1.0	0.860097261281562	0.9630029670858532	False
u25to0.d0to25|RBMS3_M164_0.6	-0.54810086	0.54810086	0.04439548	0.03996148	-12.3458699	13.7157294	13.048788	0.5187166	u25to0.d0to25	RBMS3_M164_0.6	-0.682765289340513	0.247377583175504	1.0	0.995804940226509	0.159672464742104	1.0	0.853755210615946	0.995804940226509	False
u25to0.d0to25|RBMX_844	-0.95559095	0.95559095	0.07290548	0.07223751	-13.107259	13.2284596	13.1679987	0.171123	u25to0.d0to25	RBMX_844	-0.7230800148516411	0.234815363399051	1.0	0.961900931433907	0.16804968532793998	1.0	0.850910720866551	0.961900931433907	False
u25to0.d0to25|SFPQ_s69	0.64523971	-0.64523971	0.07037759	0.03902855	9.168255	-16.5325059	13.3675101	0.2620321	u25to0.d0to25	SFPQ_s69	0.456384246626856	0.324056845961489	1.0	-1.10885337344678	0.133746720521827	1.0	0.8478922055230451	1.10885337344678	False
u25to0.d0to25|PUM1_419	2.48629665	-2.48629665	0.11202181	0.45549811	22.1947548	-5.4584127	16.1617049	0.315508	u25to0.d0to25	PUM1_419	1.14612325629715	0.12587207806237302	1.0	-0.3383230569303369	0.36755987509478494	1.0	0.8450032572351039	1.14612325629715	False
u0to0.d0to50|PTBP1_997	-0.31100703	0.31100703	0.03790978	0.03588817	-8.2038737	8.6660054	8.438104	0.368984	u0to0.d0to50	PTBP1_997	-0.724394845748391	0.2344116816413	1.0	0.9416484295135392	0.17318633305948294	1.0	0.8400742994974159	0.9416484295135392	False
u50to0.d0to0|RBMS3_M055_0.6	0.596386775	-0.596386775	0.03368092	0.03527617	17.70695967	-16.9062205	17.31122053	0.4973262	u50to0.d0to0	RBMS3_M055_0.6	0.8219358895923091	0.20555669274950894	1.0	-0.8433415165753969	0.19951873498268	1.0	0.832707487710898	0.8433415165753969	False
u25to0.d0to25|RBMX_842	-0.91220551	0.91220551	0.06923653	0.0734495	-13.1752048	12.419491699999998	12.8029254	0.1818182	u25to0.d0to25	RBMX_842	-0.726677671130978	0.23371171751158695	1.0	0.905613316657589	0.182570278924657	1.0	0.821034687765353	0.905613316657589	False
